ActivityID,certification_name,slots_offered,volunteers_signed_up
23458,Trail Guide,3,3
23458,Trainee,2,0
23459,Staff,1,0
23459,Trail Guide,3,3
23459,Trainee,2,0
23460,Staff,1,0
23460,Trail Guide,3,1
23460,Trainee,2,0
23461,Staff,1,0
23461,Trail Guide,3,1
23461,Trainee,2,0
23462,Staff,1,0
23462,Trail Guide,3,2
23462,Trainee,2,0
23463,Staff,1,0
23463,Trail Guide,3,2
23463,Trainee,2,0
23464,Staff,1,0
23464,Trail Guide,3,2
23464,Trainee,2,0
23465,Staff,1,0
23465,Trail Guide,3,2
23465,Trainee,2,0
23466,Staff,1,0
23466,Trail Guide,3,1
23466,Trainee,2,0
23469,Staff,1,0
23469,Trail Guide,3,2
23469,Trainee,2,0
23472,Camera Trap,2,2
23481,Camera Trap,2,2
23482,Camera Trap,2,2
23483,Camera Trap,2,2
23488,NULL,2,2
23489,NULL,2,2
23491,Camera Trap,2,2
23493,Camera Trap,2,2
23500,NULL,2,2
23501,Camera Trap,2,2
23565,Trail Guide,7,6
23565,Trainee,2,0
23567,Trail Guide,5,4
23567,Trainee,2,1
23571,Staff,1,0
23571,Trail Guide,3,1
23571,Trainee,2,0
23699,Docent,2,2
23699,Land Steward,2,0
23699,Trail Guide,2,0
23700,Docent,2,0
23700,Land Steward,2,1
23700,Trail Guide,2,0
23701,Docent,2,1
23701,Land Steward,2,0
23701,Trail Guide,2,0
23702,Land Steward,2,0
23702,Trainee,2,1
23703,Docent,1,0
23703,Land Steward,1,1
23703,Trail Guide,1,1
23704,Land Steward,2,1
23706,Land Steward,2,2
23706,Volunteer Steward,1,0
23707,Land Steward,1,1
23707,Volunteer Steward,1,1
23708,Land Steward,1,1
23708,Volunteer Steward,1,1
23710,Driver - Regular,1,1
23710,Land Steward,1,1
23710,Staff,1,0
23710,Volunteer Steward,1,1
23711,Driver - Regular,1,0
23711,Land Steward,2,2
23711,Staff,1,0
23711,Volunteer Steward,2,0
23712,Driver - Regular,1,1
23712,Staff,1,1
23712,Volunteer Steward,1,1
23713,Driver - Regular,1,1
23713,Land Steward,1,0
23713,Staff,1,0
23713,Volunteer Steward,1,1
23714,Driver - Regular,1,1
23714,Land Steward,1,1
23714,Staff,1,0
23714,Volunteer Steward,2,2
23715,Driver - Regular,1,1
23715,Land Steward,3,1
23715,Staff,1,0
23715,Volunteer Steward,2,1
23721,Staff,1,0
23721,Trail Guide,4,4
23721,Trainee,2,0
23843,Land Steward,4,4
23843,OC Parks Volunteer,6,0
23843,Staff,1,0
23843,Volunteer Steward,4,3
23878,Volunteer Steward,2,2
24118,Volunteer Steward,2,2
24122,Volunteer Steward,1,1
24124,Lead Land Steward,1,1
24126,Volunteer Steward,3,3
24128,Volunteer Steward,3,3
24132,Volunteer Steward,1,1
24134,Volunteer Steward,1,1
24136,Volunteer Steward,2,1
24137,Volunteer Steward,2,2
24139,Volunteer Steward,1,1
24143,Docent,1,1
24181,Trail Guide,9,8
24183,Land Steward,3,1
24183,Volunteer Steward,4,0
24190,Land Steward,3,0
24190,Staff,1,1
24190,Volunteer Steward,3,1
24192,Driver - Regular,1,0
24192,Land Steward,2,1
24192,Staff,1,0
24192,Volunteer Steward,2,0
24195,Driver - Regular,1,1
24195,Land Steward,1,1
24195,Staff,1,0
24195,Volunteer Steward,1,1
24206,Staff,5,0
24206,Trail Guide,3,2
24206,Trainee,10,10
24210,Driver - Regular,1,1
24210,Land Steward,2,1
24210,Staff,1,0
24210,Volunteer Steward,2,0
24211,Camera Trap,2,2
24212,Camera Trap,2,2
24243,Staff,3,0
24243,Trail Boss,5,2
24243,Trail Guide,3,0
24243,Trainee,5,2
24243,Volunteer Steward,3,0
24254,Docent,2,1
24254,Land Steward,5,5
24254,Staff,2,0
24267,Staff,3,1
24267,Trainee,14,7
24269,Staff,3,3
24269,Trainee,15,12
24288,Staff,2,0
24288,Trail Boss,3,1
24288,Trail Guide,5,1
24288,Trainee,5,0
24289,Staff,2,1
24289,Trail Boss,3,1
24289,Trail Guide,5,4
24289,Trainee,5,0
24292,Trail Guide,1,1
24362,Staff,1,1
24363,Camera Trap,1,1
24364,Camera Trap,2,2
24366,Camera Trap,2,2
24367,Camera Trap,2,2
24368,Camera Trap,2,2
24370,Camera Trap,2,2
24371,Camera Trap,2,2
24372,Camera Trap,2,2
24373,Camera Trap,2,2
24374,Camera Trap,2,2
24376,Camera Trap,2,2
24377,Camera Trap,2,2
24378,Camera Trap,2,2
24379,Camera Trap,2,2
24380,Camera Trap,2,2
24381,Camera Trap,2,2
24383,Camera Trap,2,2
24384,Camera Trap,2,2
24384,Staff,1,1
24385,Camera Trap,2,2
24386,Camera Trap,2,2
24387,Camera Trap,2,2
24388,Camera Trap,2,2
24397,Camera Trap,1,1
24398,Camera Trap,1,1
24399,Camera Trap,1,1
24400,Camera Trap,1,1
24401,Staff,1,1
24402,Camera Trap,1,1
24403,Camera Trap,1,1
24406,Camera Trap,2,2
24407,Camera Trap,2,2
24408,Camera Trap,2,2
24409,Camera Trap,2,2
24410,Camera Trap,2,2
24411,Camera Trap,2,2
24451,Volunteer Steward,2,4
24455,Camera Trap,2,2
24456,Camera Trap,2,2
24457,Camera Trap,2,2
24458,Camera Trap,2,2
24459,Camera Trap,2,2
24460,Camera Trap,1,2
24466,Land Steward,2,2
24504,Volunteer Steward,2,2
24505,Volunteer Steward,1,1
24506,Lead Land Steward,1,1
24508,Volunteer Steward,3,3
24509,Volunteer Steward,1,1
24511,Volunteer Steward,2,1
24514,Volunteer Steward,1,1
24515,Volunteer Steward,6,6
24516,Land Steward,2,2
24518,Trail Guide,9,8
24530,Camera Trap,2,2
24532,Camera Trap,2,2
24533,Core Trained,2,2
24557,Trail Guide,2,2
24588,Trainee,15,4
24588,Transition,20,6
24605,Docent,1,1
24628,Driver - Regular,1,1
24628,Land Steward,3,1
24628,Staff,1,0
24628,Volunteer Steward,3,2
24629,Driver - Regular,1,0
24629,Land Steward,2,0
24629,Staff,1,0
24629,Volunteer Steward,2,1
24630,Land Steward,3,1
24630,Staff,1,0
24630,Volunteer Steward,3,0
24632,Land Steward,3,1
24632,Staff,1,0
24632,Volunteer Steward,3,0
24633,Land Steward,3,1
24633,Staff,1,0
24633,Volunteer Steward,3,2
24637,Staff,1,0
24637,Volunteer Steward,5,3
24638,Volunteer Steward,6,6
24644,Trail Guide,2,2
24650,Staff,3,1
24650,Trainee,3,4
24661,Camera Trap,2,2
24662,Camera Trap,2,2
24675,Driver - Regular,1,1
24675,Land Steward,2,1
24675,Staff,1,0
24675,Volunteer Steward,2,0
24677,Staff,1,0
24677,Trail Guide,3,3
24677,Trainee,2,0
24678,Staff,1,0
24678,Trail Guide,5,4
24678,Trainee,2,1
24679,Staff,1,0
24679,Trail Guide,3,2
24679,Trainee,2,0
24680,Staff,1,0
24680,Trail Guide,3,2
24680,Trainee,2,0
24681,Staff,1,0
24681,Trail Guide,3,2
24681,Trainee,2,0
24682,Staff,1,0
24682,Trail Guide,3,3
24682,Trainee,2,0
24683,Staff,1,0
24683,Trail Guide,3,1
24683,Trainee,2,0
24684,Staff,1,0
24684,Trail Guide,3,1
24684,Trainee,2,0
24685,Staff,1,0
24685,Trail Guide,3,2
24685,Trainee,2,0
24686,Staff,1,0
24686,Trail Guide,3,3
24686,Trainee,2,1
24687,Staff,1,0
24687,Trail Guide,3,2
24687,Trainee,2,0
24688,Staff,1,0
24688,Trail Guide,3,2
24688,Trainee,2,0
24689,Staff,1,0
24689,Trail Guide,3,1
24689,Trainee,2,0
24690,Staff,1,0
24690,Trail Guide,4,0
24690,Trainee,2,0
24691,Staff,1,0
24691,Trail Guide,4,1
24691,Trainee,2,0
24692,Staff,1,0
24692,Trail Guide,4,2
24692,Trainee,2,0
24693,Staff,1,0
24693,Trail Guide,3,1
24693,Trainee,2,0
24694,Staff,1,0
24694,Trail Guide,3,1
24694,Trainee,2,1
24696,Staff,1,0
24696,Trail Guide,3,1
24696,Trainee,2,0
24697,Staff,1,0
24697,Trail Guide,3,1
24697,Trainee,2,2
24698,Staff,1,0
24698,Trail Guide,3,0
24698,Trainee,2,0
24699,Staff,1,0
24699,Trail Guide,3,2
24699,Trainee,2,0
24701,Staff,1,0
24701,Trail Guide,3,1
24701,Trainee,2,1
24702,Staff,1,1
24702,Trail Guide,3,1
24702,Trainee,2,0
24703,Staff,1,0
24703,Trail Guide,3,2
24703,Trainee,2,0
24704,Staff,1,0
24704,Trail Guide,6,6
24704,Trainee,2,1
24705,Staff,1,0
24705,Trail Guide,6,4
24705,Trainee,2,0
24706,Staff,1,0
24706,Trail Guide,6,2
24706,Trainee,2,0
24707,Staff,1,0
24707,Trail Guide,6,3
24707,Trainee,2,0
24708,Staff,1,0
24708,Trail Guide,6,6
24708,Trainee,2,1
24709,Staff,1,0
24709,Trail Guide,6,4
24709,Trainee,2,0
24710,Staff,1,0
24710,Trail Guide,6,4
24710,Trainee,2,0
24711,Staff,1,0
24711,Trail Guide,6,3
24711,Trainee,2,0
24712,Staff,1,0
24712,Trail Guide,6,5
24712,Trainee,2,0
24713,Staff,1,0
24713,Trail Guide,6,4
24713,Trainee,2,0
24714,Staff,1,0
24714,Trail Guide,6,4
24714,Trainee,2,0
24715,Staff,1,0
24715,Trail Guide,6,5
24715,Trainee,2,0
24716,Staff,1,0
24716,Trail Guide,6,4
24716,Trainee,2,0
24717,Land Steward,8,8
24741,Staff,1,0
24741,Trail Guide,3,2
24741,Trainee,2,0
24742,Staff,1,0
24742,Trail Guide,3,0
24742,Trainee,2,0
24743,Staff,1,0
24743,Trail Guide,3,1
24743,Trainee,2,0
24744,Staff,1,1
24744,Trail Guide,3,1
24744,Trainee,2,0
24745,Staff,1,0
24745,Trail Guide,3,1
24745,Trainee,2,1
24746,Staff,1,0
24746,Trail Guide,3,3
24746,Trainee,2,1
24747,Staff,1,0
24747,Trail Guide,3,2
24747,Trainee,2,0
24748,Staff,1,0
24748,Trail Guide,3,1
24748,Trainee,2,0
24749,Staff,1,0
24749,Trail Guide,3,1
24749,Trainee,2,2
24750,Staff,1,1
24750,Trail Guide,3,1
24750,Trainee,2,1
24751,Staff,1,1
24751,Trail Guide,4,3
24751,Trainee,2,1
24752,Staff,1,0
24752,Trail Guide,3,1
24752,Trainee,2,0
24753,Staff,1,0
24753,Trail Guide,3,1
24753,Trainee,2,0
24754,Staff,1,0
24754,Trail Guide,3,1
24754,Trainee,2,1
24755,Staff,1,0
24755,Trail Guide,3,2
24755,Trainee,2,0
24756,Staff,1,0
24756,Trail Guide,3,1
24756,Trainee,2,0
24757,Staff,2,0
24757,Trail Guide,7,4
24757,Trainee,4,0
24758,Staff,2,0
24758,Trail Guide,7,3
24758,Trainee,4,1
24759,Staff,2,0
24759,Trail Guide,7,2
24759,Trainee,4,1
24760,Staff,1,0
24760,Trail Guide,3,3
24760,Trainee,2,1
24761,Staff,1,0
24761,Trail Guide,3,3
24761,Trainee,2,0
24762,Staff,1,0
24762,Trail Guide,3,3
24762,Trainee,2,0
24763,Staff,1,0
24763,Trail Guide,3,3
24763,Trainee,2,2
24764,Staff,2,0
24764,Trail Guide,3,0
24764,Trainee,20,6
24765,Staff,1,0
24765,Trail Guide,3,3
24765,Trainee,2,0
24766,Staff,1,0
24766,Trail Guide,3,1
24766,Trainee,2,0
24767,Staff,1,0
24767,Trail Guide,3,2
24767,Trainee,2,1
24770,Trail Guide,4,4
24770,Trainee,2,0
24771,Trail Guide,4,4
24771,Trainee,2,0
24772,Trail Guide,4,1
24772,Trainee,2,1
24773,Staff,1,0
24773,Trail Guide,4,4
24773,Trainee,2,0
24784,Staff,1,0
24784,Trail Guide,3,1
24784,Trainee,2,0
24786,Staff,1,0
24786,Trail Guide,3,1
24786,Trainee,2,0
24787,Trail Guide,3,1
24787,Trainee,2,0
24789,Staff,1,0
24789,Trail Guide,5,1
24789,Trainee,2,0
24790,Staff,1,0
24790,Trail Guide,3,3
24790,Trainee,2,0
24791,Staff,1,0
24791,Trail Guide,3,2
24791,Trainee,2,1
24792,Staff,1,0
24792,Trail Guide,3,2
24792,Trainee,2,0
24793,Volunteer Steward,1,1
24806,Staff,1,0
24806,Trail Guide,3,2
24806,Trainee,2,0
24807,Staff,1,0
24807,Trail Guide,4,4
24807,Trainee,2,0
24813,Staff,1,0
24813,Trail Guide,3,1
24813,Trainee,2,0
24814,Staff,1,1
24814,Trail Guide,3,0
24814,Trainee,2,0
24815,Staff,1,0
24815,Trail Guide,3,2
24815,Trainee,2,1
24816,Staff,1,1
24816,Trail Guide,3,0
24816,Trainee,2,0
24817,Staff,1,1
24817,Trail Guide,3,1
24817,Trainee,2,0
24818,Staff,1,0
24818,Trail Guide,3,1
24818,Trainee,2,0
24819,Staff,1,0
24819,Trail Guide,3,1
24819,Trainee,2,0
24820,Staff,2,1
24820,Trail Guide,3,3
24820,Trainee,2,0
24821,Staff,1,0
24821,Trail Guide,3,2
24821,Trainee,2,0
24822,Trail Guide,1,0
24822,Trainee,2,0
24824,Trail Guide,1,0
24824,Trainee,2,0
24825,Trail Guide,1,1
24825,Trainee,2,0
24828,Land Steward,1,2
24831,Staff,2,1
24831,Trail Guide,15,10
24852,Staff,1,0
24852,Trail Guide,5,4
24852,Trainee,2,0
24859,Staff,1,1
24859,Trail Guide,5,4
24859,Trainee,2,0
24860,Staff,1,0
24860,Trail Guide,5,5
24860,Trainee,2,0
24861,Staff,1,0
24861,Trail Guide,5,5
24861,Trainee,2,1
24862,Staff,1,0
24862,Trail Guide,5,5
24862,Trainee,2,0
24863,Staff,1,0
24863,Trail Guide,5,4
24863,Trainee,2,0
24864,Staff,1,0
24864,Trail Guide,5,5
24864,Trainee,2,0
24865,Staff,1,0
24865,Trail Guide,5,5
24865,Trainee,2,0
24866,Staff,1,0
24866,Trail Guide,5,4
24866,Trainee,2,1
24867,Staff,1,0
24867,Trail Guide,5,4
24867,Trainee,2,0
24868,Staff,1,0
24868,Trail Guide,5,3
24868,Trainee,2,0
24869,Staff,1,0
24869,Trail Guide,5,2
24869,Trainee,2,0
24870,Staff,1,0
24870,Trail Guide,5,5
24870,Trainee,2,1
24871,Staff,1,0
24871,Trail Guide,5,2
24871,Trainee,2,0
24878,Staff,1,0
24878,Trail Guide,3,1
24878,Trainee,2,0
24879,Staff,1,0
24879,Trail Guide,3,2
24879,Trainee,2,0
24880,Staff,1,1
24880,Trail Guide,4,4
24880,Trainee,2,1
24881,Staff,1,0
24881,Trail Guide,3,3
24881,Trainee,2,1
24882,Staff,1,0
24882,Trail Guide,3,2
24882,Trainee,2,1
24883,Staff,1,0
24883,Trail Guide,3,0
24883,Trainee,2,0
24885,Trail Guide,3,3
24885,Trainee,2,0
24886,Trail Guide,3,1
24886,Trainee,2,0
24887,Staff,1,0
24887,Trail Guide,5,5
24887,Trainee,2,2
24889,Staff,1,0
24889,Trail Guide,3,3
24889,Trainee,2,1
24890,Staff,1,0
24890,Trail Guide,3,3
24890,Trainee,2,2
24891,Staff,1,0
24891,Trail Guide,3,1
24891,Trainee,2,0
24892,Staff,1,0
24892,Trail Guide,3,2
24892,Trainee,2,0
24893,Staff,1,0
24893,Trail Guide,3,2
24893,Trainee,2,0
24894,Staff,1,0
24894,Trail Guide,3,1
24894,Trainee,2,2
24902,Staff,1,0
24902,Trail Guide,8,6
24902,Trainee,2,0
24903,Staff,1,0
24903,Trail Guide,5,5
24903,Trainee,2,1
24904,Staff,1,0
24904,Trail Guide,3,1
24904,Trainee,2,0
24906,Staff,1,0
24906,Trail Guide,3,1
24906,Trainee,2,1
24912,Staff,1,0
24912,Trail Guide,3,1
24912,Trainee,2,0
24939,Staff,1,0
24939,Trail Guide,3,2
24939,Trainee,2,0
24940,Staff,1,0
24940,Trail Guide,3,0
24940,Trainee,2,0
24941,Staff,1,0
24941,Trail Guide,3,1
24941,Trainee,2,0
24943,Staff,1,0
24943,Trail Guide,3,3
24943,Trainee,2,0
24944,Staff,1,0
24944,Trail Guide,3,2
24944,Trainee,2,2
24947,Staff,1,0
24947,Trail Guide,4,3
24947,Trainee,2,0
24949,Staff,1,0
24949,Trail Guide,4,4
24949,Trainee,2,1
24950,Staff,1,0
24950,Trail Guide,3,2
24950,Trainee,2,0
24951,Staff,1,0
24951,Trail Guide,3,1
24951,Trainee,2,0
24953,Staff,1,0
24953,Trail Guide,3,1
24953,Trainee,2,0
24954,Staff,1,0
24954,Trail Guide,3,2
24954,Trainee,2,0
24955,Staff,1,0
24955,Trail Guide,3,1
24955,Trainee,2,0
24956,Staff,1,0
24956,Trail Guide,3,2
24956,Trainee,2,0
24957,Staff,1,0
24957,Trail Guide,3,1
24957,Trainee,2,0
24958,Staff,1,0
24958,Trail Guide,3,1
24958,Trainee,2,0
24959,Staff,1,0
24959,Trail Guide,3,2
24959,Trainee,2,2
24962,Staff,1,0
24962,Trail Guide,3,1
24962,Trainee,2,2
24965,Staff,1,0
24965,Trail Guide,4,4
24965,Trainee,2,1
24966,Staff,1,0
24966,Trail Guide,4,4
24966,Trainee,2,2
24968,Staff,1,0
24968,Trail Guide,4,4
24968,Trainee,2,1
24969,Staff,1,0
24969,Trail Guide,4,3
24969,Trainee,2,1
24973,Staff,1,0
24973,Trail Guide,3,3
24973,Trainee,2,0
24976,Staff,1,0
24976,Trail Guide,3,3
24976,Trainee,2,2
24977,Staff,1,0
24977,Trail Guide,3,3
24977,Trainee,2,0
24978,Staff,1,0
24978,Trail Guide,3,2
24978,Trainee,2,1
24979,Staff,1,0
24979,Trail Guide,3,3
24979,Trainee,2,1
24980,Staff,1,0
24980,Trail Guide,3,3
24980,Trainee,2,1
24993,Driver - Regular,1,1
24993,Land Steward,1,1
24993,Volunteer Steward,1,1
24994,Driver - Regular,1,1
24994,Land Steward,2,2
24994,Staff,1,0
24994,Volunteer Steward,3,3
25007,Staff,1,0
25007,Trail Guide,5,3
25007,Trainee,2,0
25008,Staff,1,0
25008,Trail Guide,5,3
25008,Trainee,2,0
25011,Trail Guide,3,1
25011,Trainee,2,0
25012,Trail Guide,3,2
25012,Trainee,2,0
25014,Staff,1,0
25014,Trail Guide,4,4
25014,Trainee,2,2
25016,Volunteer Steward,2,2
25018,Staff,1,0
25018,Trail Guide,3,0
25018,Trainee,2,0
25019,Staff,1,0
25019,Trail Guide,3,1
25019,Trainee,2,0
25020,Driver - Diesel,2,1
25020,Driver - Regular,1,1
25020,Trail Guide,2,2
25021,Driver - Diesel,2,2
25021,Driver - Regular,1,1
25021,Trail Guide,2,2
25022,Driver - Diesel,2,2
25022,Driver - Regular,1,1
25022,Trail Guide,2,2
25023,Land Steward,2,2
25023,Volunteer Steward,2,1
25024,Land Steward,2,0
25024,Volunteer Steward,2,1
25027,Land Steward,2,1
25027,Volunteer Steward,2,1
25028,Land Steward,2,0
25028,Volunteer Steward,2,0
25030,Land Steward,2,1
25030,Staff,1,1
25030,Volunteer Steward,2,0
25031,Land Steward,2,1
25031,Staff,1,1
25031,Volunteer Steward,2,0
25033,Land Steward,1,1
25033,Volunteer Steward,1,1
25034,Land Steward,2,2
25034,Volunteer Steward,2,0
25035,Land Steward,2,1
25035,Staff,1,1
25035,Volunteer Steward,2,0
25042,Staff,1,0
25042,Trail Guide,5,3
25042,Trainee,2,0
25043,Staff,1,0
25043,Trail Guide,3,3
25043,Trainee,2,0
25044,Staff,1,0
25044,Trail Guide,3,3
25044,Trainee,2,0
25046,Staff,1,0
25046,Trail Guide,3,2
25046,Trainee,2,0
25048,Staff,1,0
25048,Trail Guide,3,1
25048,Trainee,2,0
25049,Staff,1,0
25049,Trail Guide,3,2
25049,Trainee,2,0
25051,Staff,1,0
25051,Trail Guide,3,2
25051,Trainee,2,2
25052,Staff,1,0
25052,Trail Guide,3,3
25052,Trainee,2,2
25053,Staff,1,0
25053,Trail Guide,3,2
25053,Trainee,2,0
25054,Staff,1,0
25054,Trail Guide,3,1
25054,Trainee,2,0
25056,Staff,1,0
25056,Trail Guide,3,2
25056,Trainee,2,1
25058,Staff,1,0
25058,Trail Guide,3,3
25058,Trainee,2,0
25059,Staff,1,0
25059,Trail Guide,4,2
25059,Trainee,2,0
25060,Staff,1,0
25060,Trail Guide,3,3
25060,Trainee,2,0
25061,Staff,1,0
25061,Trail Guide,3,3
25061,Trainee,2,0
25062,Staff,1,0
25062,Trail Guide,3,2
25062,Trainee,2,0
25063,Staff,1,0
25063,Trail Guide,3,1
25063,Trainee,2,0
25066,Staff,1,0
25066,Trail Guide,3,1
25066,Trainee,2,0
25067,Staff,1,0
25067,Trail Guide,3,1
25067,Trainee,2,0
25068,Staff,1,0
25068,Trail Guide,3,3
25068,Trainee,2,1
25079,Staff,1,0
25079,Trail Guide,3,1
25079,Trainee,2,0
25081,Staff,1,0
25081,Trail Guide,3,3
25081,Trainee,2,0
25083,Staff,1,0
25083,Trail Guide,6,6
25083,Trainee,2,0
25084,Staff,1,0
25084,Trail Guide,3,1
25084,Trainee,2,0
25085,Staff,1,0
25085,Trail Guide,3,1
25085,Trainee,2,0
25099,Staff,1,0
25099,Trail Guide,3,3
25099,Trainee,2,0
25108,Staff,1,0
25108,Trail Guide,3,4
25108,Trainee,2,0
25109,Staff,1,0
25109,Trail Guide,5,2
25109,Trainee,2,0
25110,Staff,1,0
25110,Trail Guide,5,0
25110,Trainee,2,0
25111,Staff,1,0
25111,Trail Guide,3,2
25111,Trainee,2,1
25113,Staff,1,0
25113,Trail Guide,3,1
25113,Trainee,2,0
25114,Staff,1,0
25114,Trail Guide,3,3
25114,Trainee,2,1
25116,Staff,1,0
25116,Trail Guide,3,1
25116,Trainee,2,0
25119,Staff,1,0
25119,Trail Guide,3,2
25119,Trainee,2,0
25131,Staff,1,0
25131,Trail Guide,8,7
25131,Trainee,2,1
25132,Staff,1,0
25132,Trail Guide,8,6
25132,Trainee,2,0
25133,Staff,1,0
25133,Trail Guide,8,8
25133,Trainee,2,0
25134,Staff,1,0
25134,Trail Guide,8,8
25134,Trainee,2,1
25135,Staff,1,0
25135,Trail Guide,8,8
25135,Trainee,2,1
25136,Staff,1,0
25136,Trail Guide,8,7
25136,Trainee,2,1
25137,Staff,1,0
25137,Trail Guide,8,4
25137,Trainee,2,1
25138,Staff,1,0
25138,Trail Guide,8,8
25138,Trainee,2,2
25139,Staff,1,0
25139,Trail Guide,8,8
25139,Trainee,2,0
25140,Staff,1,0
25140,Trail Guide,8,6
25140,Trainee,2,1
25141,Staff,1,0
25141,Trail Guide,8,6
25141,Trainee,2,1
25142,Staff,1,0
25142,Trail Guide,8,5
25142,Trainee,2,0
25145,Staff,1,0
25145,Trail Guide,5,4
25145,Trainee,2,0
25146,Staff,1,0
25146,Trail Guide,5,4
25146,Trainee,2,1
25147,Staff,1,0
25147,Trail Guide,5,2
25147,Trainee,2,0
25148,Staff,1,0
25148,Trail Guide,5,5
25148,Trainee,2,2
25149,Staff,1,0
25149,Trail Guide,5,5
25149,Trainee,2,2
25150,Staff,1,0
25150,Trail Guide,5,5
25150,Trainee,2,1
25151,Staff,1,0
25151,Trail Guide,5,3
25151,Trainee,2,0
25152,Staff,1,0
25152,Trail Guide,5,5
25152,Trainee,2,1
25153,Staff,1,1
25153,Trail Guide,5,3
25153,Trainee,2,0
25154,Staff,1,0
25154,Trail Guide,5,3
25154,Trainee,2,0
25155,Staff,1,0
25155,Trail Guide,5,5
25155,Trainee,2,0
25156,Staff,1,0
25156,Trail Guide,5,3
25156,Trainee,2,0
25157,Staff,1,0
25157,Trail Guide,5,4
25157,Trainee,2,0
25159,Staff,1,0
25159,Trail Guide,5,3
25159,Trainee,2,1
25162,Staff,1,0
25162,Trail Guide,5,1
25162,Trainee,2,0
25164,Staff,3,0
25164,Trail Guide,23,19
25185,Staff,1,0
25185,Trail Guide,3,3
25185,Trainee,2,2
25186,Staff,1,0
25186,Trail Guide,3,3
25186,Trainee,2,1
25188,Staff,1,0
25188,Trail Guide,3,2
25188,Trainee,2,2
25189,Staff,1,0
25189,Trail Guide,5,4
25189,Trainee,2,0
25190,Staff,1,0
25190,Trail Guide,3,1
25190,Trainee,2,2
25201,Farm Steward,3,2
25201,Staff,1,2
25201,Volunteer Steward,2,1
25210,Trail Guide,3,3
25213,Staff,1,1
25213,Trainee,3,3
25222,Land Steward,2,2
25223,Volunteer Steward,2,2
25224,Volunteer Steward,1,1
25225,Land Steward,8,8
25226,Land Steward,1,3
25227,Camera Trap,1,1
25262,Land Steward,3,1
25262,Staff,1,0
25262,Volunteer Steward,3,2
25268,Land Steward,3,1
25268,Staff,1,0
25268,Volunteer Steward,3,1
25276,Land Steward,3,1
25276,Staff,1,0
25276,Volunteer Steward,3,0
25284,Land Steward,3,1
25284,Staff,1,0
25284,Volunteer Steward,3,1
25287,Land Steward,3,1
25287,Staff,1,0
25287,Volunteer Steward,3,1
25289,Volunteer Steward,1,1
25293,Volunteer Steward,1,1
25297,Land Steward,2,0
25297,Staff,1,0
25297,Trainee,1,0
25297,Volunteer Steward,1,0
25298,Land Steward,3,0
25298,Trainee,2,0
25298,Volunteer Steward,2,1
25303,Volunteer Steward,6,6
25311,Land Steward,3,0
25311,Staff,1,0
25311,Trainee,2,0
25311,Volunteer Steward,2,0
25313,Land Steward,1,1
25313,Staff,1,0
25320,Land Steward,2,1
25320,Staff,1,1
25320,Volunteer Steward,2,1
25321,Staff,1,0
25321,Trail Guide,3,2
25321,Trainee,2,0
25323,Farm Steward,2,2
25323,Trainee,1,0
25323,Volunteer Steward,3,2
25324,Farm Steward,2,2
25324,Trainee,1,1
25324,Volunteer Steward,1,1
25325,Farm Steward,5,1
25325,Trainee,1,0
25325,Volunteer Steward,2,1
25327,Farm Steward,5,2
25327,Trainee,1,1
25327,Volunteer Steward,2,1
25328,Farm Steward,5,3
25328,Trainee,1,0
25328,Volunteer Steward,2,0
25329,Farm Steward,5,3
25329,Trainee,1,0
25329,Volunteer Steward,2,0
25330,Driver - Diesel,1,1
25330,Farm Steward,3,0
25330,Trainee,1,1
25330,Volunteer Steward,2,0
25331,Farm Steward,5,3
25331,Trainee,1,0
25331,Volunteer Steward,2,0
25332,Farm Steward,5,2
25332,Trainee,1,1
25332,Volunteer Steward,2,0
25333,Driver - Regular,1,1
25333,Farm Steward,3,3
25333,Staff,1,1
25333,Trainee,1,1
25333,Volunteer Steward,1,1
25334,Farm Steward,4,3
25334,Trainee,0,0
25334,Volunteer Steward,1,1
25335,Farm Steward,3,2
25335,Staff,1,1
25335,Trainee,2,2
25335,Volunteer Steward,2,1
25337,Trail Guide,10,10
25341,Farm Steward,1,1
25341,Trainee,1,0
25341,Volunteer Steward,1,0
25342,Farm Steward,1,1
25342,Trainee,1,0
25342,Volunteer Steward,1,1
25346,Farm Steward,1,1
25346,Trainee,1,1
25346,Volunteer Steward,1,1
25348,Farm Steward,1,1
25348,Staff,1,1
25348,Trainee,1,1
25350,Trainee,1,1
25351,Farm Steward,0,0
25351,Trainee,0,0
25351,Volunteer Steward,1,1
25353,NULL,3,0
25353,Farm Steward,3,1
25353,Staff,1,1
25353,Trainee,0,0
25353,Volunteer Steward,1,0
25357,NULL,0,0
25357,Trainee,14,5
25358,Staff,1,1
25358,Trainee,14,9
25358,Volunteer Steward,0,0
25394,Land Steward,3,2
25394,Staff,1,0
25394,Volunteer Steward,3,1
25395,Land Steward,3,2
25395,Staff,1,0
25395,Volunteer Steward,3,2
25398,Land Steward,3,1
25398,Staff,1,0
25398,Volunteer Steward,3,0
25399,Land Steward,3,2
25399,Staff,1,0
25399,Volunteer Steward,3,1
25401,Land Steward,3,1
25401,Staff,1,0
25401,Volunteer Steward,3,2
25402,Land Steward,3,2
25402,Staff,1,0
25402,Volunteer Steward,3,0
25404,Land Steward,3,1
25404,Staff,1,0
25404,Volunteer Steward,3,0
25406,Land Steward,3,2
25406,Staff,1,0
